label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
2,"Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]","Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]",1.0,0,[0.6383 0.0075 0.069  0.2493 0.036 ],0,[0.6383 0.0075 0.069  0.2493 0.036 ],,0.22,0.7818181818181819,0.6636363636363637,0.9378879667344419,0.5643913636363637
3,Penyakit hepatitis B 100x lebih infeksius dari HIV/AIDS Duhh serem! Dan belum ada obatnya.,Penyakit hepatitis B 100x lebih infèksius dari Duhh Dan belum ada,0.916824460029602,3,[1.100e-03 6.000e-04 7.000e-04 9.968e-01 8.000e-04],3,[0.0256 0.0221 0.0024 0.9397 0.0103],"{'b': 'b', 'penyakit': 'penyakit', 'infeksius': 'infèksius'}",0.8612,,,,
3,[USERNAME] [USERNAME] [USERNAME] Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi bro. Nemo movement malah berbalik jd ikon punya Jokowi. Persis kejadian 212 yg jd panggung Jkw,Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi Nemo movement malah berbalik jd ikon punya Persis kejadian 212 yg jd panggung Jkw,0.8855966329574585,3,[3.400e-03 2.100e-03 8.000e-04 9.923e-01 1.400e-03],3,[2.700e-03 1.200e-03 6.000e-04 9.945e-01 1.000e-03],"{'jurkamnya': 'jurkamnya', 'jkw': 'jkw', 'lg': 'lg', 'berbalik': 'berbalik', 'panggung': 'panggung', 'jd': 'jd', 'gw': 'gw', 'yg': 'yg', 'jokowi': 'jokowi', 'movement': 'movement'}",0.466,,,,
1,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...",Kemerdekaan adalah hak segala bangsa Kec Catalonia Koptik sbgmn kita menutup mripat terhadap Penjajahan Yaman dan standart ganda,0.9145119190216064,1,[0.0057 0.9867 0.0012 0.0034 0.003 ],1,[0.1553 0.8189 0.0019 0.0083 0.0155],"{'koptik': 'Koptik', 'kemerdekaan': 'kemerdekaan', 'penjajahan': 'penjajahan', 'mata': 'mripat', 'menutup': 'menutup', 'catalonia': 'catalonia'}",0.6664,,,,
4,"Selamat pak [USERNAME] resmi jadi bapak, sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Liverpool... Biar ngerti sejarah dan kesetiaan haha",Selamat pak resmi jadi sekedar saran sering sering si jagoan dikasih dengar tembang YNWA sama tonton pertandingan Biar ngerti sajarah dan kesetiaan haha,0.9320791959762573,4,[0.0071 0.0023 0.0416 0.003  0.9461],4,[4.900e-03 7.000e-04 1.700e-02 1.200e-03 9.761e-01],"{'selamat': 'selamat', 'ngerti': 'ngerti', 'sejarah': 'sajarah', 'haha': 'haha', 'dengar': 'dengar', 'pertandingan': 'pertandingan', 'biar': 'biar', 'ynwa': 'ynwa', 'lagu': 'tembang', 'sekedar': 'sekedar'}",0.5255,,,,
0,"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",Pas aktip di ig merasa twitter ini tempat melarikan Pas lbh sering merasa ig itu aku butuh mau di pasar,0.9480686187744141,0,[9.872e-01 5.700e-03 3.000e-04 4.100e-03 2.700e-03],0,[0.8074 0.0036 0.0027 0.0091 0.1771],"{'twitter': 'twitter', 'butuh': 'butuh', 'ig': 'ig', 'pas': 'lulus'}",0.1582,,,,
1,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,1.0,0,[0.4837 0.0354 0.0066 0.22   0.2543],0,[0.4837 0.0354 0.0066 0.22   0.2543],,0.05,,,,
0,"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda","Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",1.0,1,[0.3127 0.6257 0.0015 0.0109 0.0492],1,[0.3127 0.6257 0.0015 0.0109 0.0492],,0.05,,,,
3,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...,jadi takut buat punya yen saya nikah saya ga bisa bahagiain yen punya lanang nanti saya banding,0.8771974444389343,3,[1.100e-03 4.000e-04 8.000e-04 9.971e-01 6.000e-04],3,[1.600e-03 7.000e-04 8.000e-04 9.964e-01 6.000e-04],"{'kalo': 'yen', 'anak': 'lanang', 'nikah': 'nikah', 'ga': 'ga'}",0.1475,,,,
4,"BTW, salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan udang. Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua emotionally. Well done",salut dengan siapapun yang kerja ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan Dengan narasi yang cukup simple tapi bisa langsung wujud ke gua Well done,0.9689439535140991,4,[0.03   0.0019 0.0317 0.0031 0.9333],4,[3.600e-03 2.200e-03 1.500e-03 6.000e-04 9.921e-01],"{'tokopedia': 'tokopedia', 'bikin': 'kerja', 'ngena': 'wujud', 'nabung': 'nabung', 'ad': 'ad', 'cerita': 'cerita', 'gua': 'gua', 'well': 'well', 'narasi': 'narasi'}",0.1718,,,,
